seed,family,dataset,train_rel,noise_setting,run_name,run_leaf,beta,lambda_gold,epoch,train_loss,test_loss,loss_gap_test_minus_train
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,4,1.046263514,1.835589403,0.7893258891
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,5,0.9157596131,1.779110337,0.8633507243
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,6,0.8464235133,1.776682833,0.9302593192
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,7,0.7771238978,1.611506765,0.8343828676
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,8,0.7004008921,1.596871179,0.896470287
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,9,0.6437745396,1.615611893,0.9718373532
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,10,0.565515739,1.552214842,0.9866991029
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,11,0.5305967923,1.502913225,0.9723164329
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,12,0.4906887424,1.512011473,1.021322731
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,13,0.4423656909,1.520048016,1.077682325
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,14,0.3960889418,1.488080626,1.091991685
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,15,0.3695739748,1.483766561,1.114192587
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,1,2.305769062,2.36310271,0.05733364848
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,2,1.801296426,2.106749006,0.3054525801
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,3,1.567910119,1.997997379,0.4300872609
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,4,1.405294527,1.899576335,0.4942818076
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,5,1.253429009,1.776566748,0.5231377385
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,6,1.150429888,1.763778668,0.6133487808
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,7,1.069379614,1.669715165,0.6003355511
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,8,0.9562157453,1.643828899,0.6876131537
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,9,0.8755871719,1.617350363,0.741763191
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,10,0.7879570034,1.591413333,0.80345633
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,11,0.7476557901,1.513209827,0.7655540371
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,12,0.6849513151,1.473226335,0.7882750203
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,13,0.6256868913,1.54622029,0.9205333989
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,14,0.5650913267,1.523049178,0.9579578511
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,15,0.5362292309,1.484395447,0.9481662165
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,1,1.612992999,2.368041362,0.7550483629
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,2,1.253472021,2.108269447,0.8547974256
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,3,1.093152103,2.034811487,0.9416593832
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,4,0.9758244668,1.9155378,0.9397133336
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,5,0.8700241796,1.830188289,0.9601641092
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,6,0.7987436606,1.785417586,0.9866739255
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,7,0.7450058801,1.683442539,0.938436659
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,8,0.6644650707,1.683758215,1.019293144
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,9,0.6078755442,1.639182967,1.031307423
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,10,0.5433295662,1.635328087,1.091998521
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,11,0.5116302738,1.527578372,1.015948098
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,12,0.4708227997,1.518529145,1.047706345
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,13,0.437385552,1.578545886,1.141160334
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,14,0.3991313118,1.525735628,1.126604317
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,15,0.37576995,1.516896474,1.141126524
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,1,1.68763563,2.366095357,0.678459727
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,2,1.306816764,2.101475416,0.7946586512
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,3,1.139660908,1.994471436,0.8548105289
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,4,1.012337932,1.863891939,0.8515540062
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,5,0.8926422391,1.784262238,0.8916199984
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,6,0.8277289884,1.776951204,0.9492222152
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,7,0.7672407607,1.650890924,0.8836501629
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,8,0.6841263879,1.636420957,0.9522945687
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,9,0.6271718251,1.61981563,0.9926438053
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,10,0.5640053183,1.607897553,1.043892235
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,11,0.5250492141,1.530287966,1.005238752
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,12,0.4848875901,1.502045693,1.017158103
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,13,0.4398960768,1.578319741,1.138423664
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,1,1.822598621,2.316976489,0.4943778678
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,2,1.412560306,2.07949633,0.6669360244
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,3,1.218823824,1.9565025,0.7376786752
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,4,1.074691175,1.826369523,0.7516783474
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,5,0.9350030337,1.806896042,0.8718930086
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,6,0.8708572891,1.763324007,0.8924667183
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,7,0.7915211509,1.608387298,0.8168661473
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,8,0.7098343412,1.586821049,0.8769867074
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,9,0.647933849,1.62086741,0.9729335609
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,10,0.5748516729,1.567567145,0.9927154725
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,11,0.5328946604,1.521616893,0.9887222325
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,12,0.4986692103,1.508789486,1.010120275
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,13,0.4451559623,1.498035039,1.052879077
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,14,0.3940016906,1.51517653,1.12117484
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,15,0.3730652344,1.515495036,1.142429802
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,16,0.3538297643,1.484270548,1.130440784
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,17,0.3305211282,1.603283527,1.272762398
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,1,1.057018137,2.352463299,1.295445163
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,2,0.811825179,2.070975886,1.259150707
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,3,0.6978772325,1.993907048,1.296029815
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,4,0.6197231017,1.880950082,1.26122698
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,5,0.5445116049,1.853923624,1.309412019
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,6,0.5048853877,1.813936431,1.309051043
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,7,0.4658016576,1.6432903,1.177488642
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,8,0.4175963598,1.618231433,1.200635073
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,9,0.3798618891,1.641037195,1.261175306
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,10,0.3386157896,1.550439171,1.211823381
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,11,0.3177268657,1.536548639,1.218821773
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,12,0.296470814,1.506184919,1.209714105
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,13,0.2688861071,1.530693486,1.261807379
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,1,0.8879533696,2.370042804,1.482089434
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,2,0.6775250547,2.090117554,1.412592499
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,3,0.5809579614,1.997220907,1.416262946
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,4,0.5130433973,1.90917549,1.396132093
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,5,0.4511422565,1.855975004,1.404832747
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,6,0.4186720225,1.802510004,1.383837982
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,7,0.3844030727,1.659342,1.274938927
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,8,0.3450003684,1.624872763,1.279872395
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,9,0.3163638224,1.654587802,1.33822398
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,10,0.2800560363,1.564326717,1.284270681
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,11,0.261692994,1.527316404,1.26562341
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,12,0.244997164,1.538597407,1.293600243
22,ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,13,0.2232277141,1.56342712,1.340199405
22,ggcl,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg01,blur_3p0_label_shuffle_0p2_beta07_lg01,0.7,0.1,1,1.468483468,2.646570373,1.178086904
22,ggcl,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg01,blur_3p0_label_shuffle_0p2_beta07_lg01,0.7,0.1,2,1.256446337,2.369153738,1.112707402
22,ggcl,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg01,blur_3p0_label_shuffle_0p2_beta07_lg01,0.7,0.1,3,1.15400724,2.306391252,1.152384011
